原始样本索引,标签ID,类别名称
1247,1,comp.graphics
1248,1,comp.graphics
1249,1,comp.graphics
1250,1,comp.graphics
1251,1,comp.graphics
1252,1,comp.graphics
1253,1,comp.graphics
1254,1,comp.graphics
1255,1,comp.graphics
1256,1,comp.graphics
1257,1,comp.graphics
1258,1,comp.graphics
1259,1,comp.graphics
1260,1,comp.graphics
1261,1,comp.graphics
1262,1,comp.graphics
1263,1,comp.graphics
1264,1,comp.graphics
1265,1,comp.graphics
1266,1,comp.graphics
1267,1,comp.graphics
1268,1,comp.graphics
1269,1,comp.graphics
1270,1,comp.graphics
1271,1,comp.graphics
1272,1,comp.graphics
1273,1,comp.graphics
1274,1,comp.graphics
1275,1,comp.graphics
1276,1,comp.graphics
1277,1,comp.graphics
1278,1,comp.graphics
1279,1,comp.graphics
1280,1,comp.graphics
1281,1,comp.graphics
1282,1,comp.graphics
1283,1,comp.graphics
1284,1,comp.graphics
1285,1,comp.graphics
1286,1,comp.graphics
1287,1,comp.graphics
1288,1,comp.graphics
1289,1,comp.graphics
1290,1,comp.graphics
1291,1,comp.graphics
1292,1,comp.graphics
1293,1,comp.graphics
1294,1,comp.graphics
1295,1,comp.graphics
1296,1,comp.graphics
1297,1,comp.graphics
1298,1,comp.graphics
1299,1,comp.graphics
1300,1,comp.graphics
1301,1,comp.graphics
1302,1,comp.graphics
1303,1,comp.graphics
1304,1,comp.graphics
1305,1,comp.graphics
1306,1,comp.graphics
1307,1,comp.graphics
1308,1,comp.graphics
1309,1,comp.graphics
1310,1,comp.graphics
1311,1,comp.graphics
1312,1,comp.graphics
1313,1,comp.graphics
1314,1,comp.graphics
1315,1,comp.graphics
1316,1,comp.graphics
1317,1,comp.graphics
1318,1,comp.graphics
1319,1,comp.graphics
1320,1,comp.graphics
1321,1,comp.graphics
1322,1,comp.graphics
1323,1,comp.graphics
1324,1,comp.graphics
1325,1,comp.graphics
1326,1,comp.graphics
1327,1,comp.graphics
1328,1,comp.graphics
1329,1,comp.graphics
1330,1,comp.graphics
1331,1,comp.graphics
1332,1,comp.graphics
1333,1,comp.graphics
1334,1,comp.graphics
1335,1,comp.graphics
1336,1,comp.graphics
1337,1,comp.graphics
1338,1,comp.graphics
1339,1,comp.graphics
1340,1,comp.graphics
1341,1,comp.graphics
1342,1,comp.graphics
1343,1,comp.graphics
1344,1,comp.graphics
1345,1,comp.graphics
1346,1,comp.graphics
1347,1,comp.graphics
1348,1,comp.graphics
1349,1,comp.graphics
1350,1,comp.graphics
1351,1,comp.graphics
1352,1,comp.graphics
1353,1,comp.graphics
1354,1,comp.graphics
1355,1,comp.graphics
1356,1,comp.graphics
1357,1,comp.graphics
1358,1,comp.graphics
1359,1,comp.graphics
1360,1,comp.graphics
1361,1,comp.graphics
1362,1,comp.graphics
1363,1,comp.graphics
1364,1,comp.graphics
1365,1,comp.graphics
1366,1,comp.graphics
1367,1,comp.graphics
1368,1,comp.graphics
1369,1,comp.graphics
1370,1,comp.graphics
1371,1,comp.graphics
1372,1,comp.graphics
1373,1,comp.graphics
1374,1,comp.graphics
1375,1,comp.graphics
1376,1,comp.graphics
1377,1,comp.graphics
1378,1,comp.graphics
1379,1,comp.graphics
1380,1,comp.graphics
1381,1,comp.graphics
1382,1,comp.graphics
1383,1,comp.graphics
1384,1,comp.graphics
1385,1,comp.graphics
1386,1,comp.graphics
1387,1,comp.graphics
1388,1,comp.graphics
1389,1,comp.graphics
1390,1,comp.graphics
1391,1,comp.graphics
1392,1,comp.graphics
1393,1,comp.graphics
1394,1,comp.graphics
1395,1,comp.graphics
1396,1,comp.graphics
1397,1,comp.graphics
1398,1,comp.graphics
1399,1,comp.graphics
1400,1,comp.graphics
1401,1,comp.graphics
1402,1,comp.graphics
1403,1,comp.graphics
1404,1,comp.graphics
1405,1,comp.graphics
1406,1,comp.graphics
1407,1,comp.graphics
1408,1,comp.graphics
1409,1,comp.graphics
1410,1,comp.graphics
1411,1,comp.graphics
1412,1,comp.graphics
1413,1,comp.graphics
1414,1,comp.graphics
1415,1,comp.graphics
1416,1,comp.graphics
1417,1,comp.graphics
1418,1,comp.graphics
1419,1,comp.graphics
1420,1,comp.graphics
1421,1,comp.graphics
1422,1,comp.graphics
1423,1,comp.graphics
1424,1,comp.graphics
1425,1,comp.graphics
1426,1,comp.graphics
1427,1,comp.graphics
1428,1,comp.graphics
1429,1,comp.graphics
1430,1,comp.graphics
1431,1,comp.graphics
1432,1,comp.graphics
1433,1,comp.graphics
1434,1,comp.graphics
1435,1,comp.graphics
1436,1,comp.graphics
1437,1,comp.graphics
1438,1,comp.graphics
1439,1,comp.graphics
1440,1,comp.graphics
1441,1,comp.graphics
1442,1,comp.graphics
1443,1,comp.graphics
1444,1,comp.graphics
1445,1,comp.graphics
1446,1,comp.graphics
1447,1,comp.graphics
1448,1,comp.graphics
1449,1,comp.graphics
1450,1,comp.graphics
1451,1,comp.graphics
1452,1,comp.graphics
1453,1,comp.graphics
1454,1,comp.graphics
1455,1,comp.graphics
1456,1,comp.graphics
1457,1,comp.graphics
1458,1,comp.graphics
1459,1,comp.graphics
1460,1,comp.graphics
1461,1,comp.graphics
1462,1,comp.graphics
1463,1,comp.graphics
1464,1,comp.graphics
1465,1,comp.graphics
1466,1,comp.graphics
1467,1,comp.graphics
1468,1,comp.graphics
1469,1,comp.graphics
1470,1,comp.graphics
1471,1,comp.graphics
1472,1,comp.graphics
1473,1,comp.graphics
1474,1,comp.graphics
1475,1,comp.graphics
1476,1,comp.graphics
1477,1,comp.graphics
1478,1,comp.graphics
1479,1,comp.graphics
1480,1,comp.graphics
1481,1,comp.graphics
1482,1,comp.graphics
1483,1,comp.graphics
1484,1,comp.graphics
1485,1,comp.graphics
1486,1,comp.graphics
1487,1,comp.graphics
1488,1,comp.graphics
1489,1,comp.graphics
1490,1,comp.graphics
1491,1,comp.graphics
1492,1,comp.graphics
1493,1,comp.graphics
1494,1,comp.graphics
1495,1,comp.graphics
1496,1,comp.graphics
1497,1,comp.graphics
1498,1,comp.graphics
1499,1,comp.graphics
1500,1,comp.graphics
1501,1,comp.graphics
1502,1,comp.graphics
1503,1,comp.graphics
1504,1,comp.graphics
1505,1,comp.graphics
1506,1,comp.graphics
1507,1,comp.graphics
1508,1,comp.graphics
1509,1,comp.graphics
1510,1,comp.graphics
1511,1,comp.graphics
1512,1,comp.graphics
1513,1,comp.graphics
1514,1,comp.graphics
1515,1,comp.graphics
1516,1,comp.graphics
1517,1,comp.graphics
1518,1,comp.graphics
1519,1,comp.graphics
1520,1,comp.graphics
1521,1,comp.graphics
1522,1,comp.graphics
1523,1,comp.graphics
1524,1,comp.graphics
1525,1,comp.graphics
1526,1,comp.graphics
1527,1,comp.graphics
1528,1,comp.graphics
1529,1,comp.graphics
1530,1,comp.graphics
1531,1,comp.graphics
1532,1,comp.graphics
1533,1,comp.graphics
1534,1,comp.graphics
1535,1,comp.graphics
1536,1,comp.graphics
1537,1,comp.graphics
1538,1,comp.graphics
1539,1,comp.graphics
1540,1,comp.graphics
1541,1,comp.graphics
1542,1,comp.graphics
1543,1,comp.graphics
1544,1,comp.graphics
1545,1,comp.graphics
1546,1,comp.graphics
1547,1,comp.graphics
1548,1,comp.graphics
1549,1,comp.graphics
1550,1,comp.graphics
1551,1,comp.graphics
1552,1,comp.graphics
1553,1,comp.graphics
1554,1,comp.graphics
1555,1,comp.graphics
1556,1,comp.graphics
1557,1,comp.graphics
1558,1,comp.graphics
1559,1,comp.graphics
1560,1,comp.graphics
1561,1,comp.graphics
1562,1,comp.graphics
1563,1,comp.graphics
1564,1,comp.graphics
1565,1,comp.graphics
1566,1,comp.graphics
1567,1,comp.graphics
1568,1,comp.graphics
1569,1,comp.graphics
1570,1,comp.graphics
1571,1,comp.graphics
1572,1,comp.graphics
1573,1,comp.graphics
1574,1,comp.graphics
1575,1,comp.graphics
1576,1,comp.graphics
1577,1,comp.graphics
1578,1,comp.graphics
1579,1,comp.graphics
1580,1,comp.graphics
1581,1,comp.graphics
1582,1,comp.graphics
1583,1,comp.graphics
1584,1,comp.graphics
1585,1,comp.graphics
1586,1,comp.graphics
1587,1,comp.graphics
1588,1,comp.graphics
1589,1,comp.graphics
1590,1,comp.graphics
1591,1,comp.graphics
1592,1,comp.graphics
1593,1,comp.graphics
1594,1,comp.graphics
1595,1,comp.graphics
1596,1,comp.graphics
1597,1,comp.graphics
1598,1,comp.graphics
1599,1,comp.graphics
1600,1,comp.graphics
1601,1,comp.graphics
1602,1,comp.graphics
1603,1,comp.graphics
1604,1,comp.graphics
1605,1,comp.graphics
1606,1,comp.graphics
1607,1,comp.graphics
1608,1,comp.graphics
1609,1,comp.graphics
1610,1,comp.graphics
1611,1,comp.graphics
1612,1,comp.graphics
1613,1,comp.graphics
1614,1,comp.graphics
1615,1,comp.graphics
1616,1,comp.graphics
1617,1,comp.graphics
1618,1,comp.graphics
1619,1,comp.graphics
1620,1,comp.graphics
1621,1,comp.graphics
1622,1,comp.graphics
1623,1,comp.graphics
1624,1,comp.graphics
1625,1,comp.graphics
1626,1,comp.graphics
1627,1,comp.graphics
1628,1,comp.graphics
1629,1,comp.graphics
1630,1,comp.graphics
1631,1,comp.graphics
1632,1,comp.graphics
1633,1,comp.graphics
1634,1,comp.graphics
1635,1,comp.graphics
1636,1,comp.graphics
1637,1,comp.graphics
1638,1,comp.graphics
1639,1,comp.graphics
1640,1,comp.graphics
1641,1,comp.graphics
1642,1,comp.graphics
1643,1,comp.graphics
1644,1,comp.graphics
1645,1,comp.graphics
1646,1,comp.graphics
1647,1,comp.graphics
1648,1,comp.graphics
1649,1,comp.graphics
1650,1,comp.graphics
1651,1,comp.graphics
1652,1,comp.graphics
1653,1,comp.graphics
1654,1,comp.graphics
1655,1,comp.graphics
1656,1,comp.graphics
1657,1,comp.graphics
1658,1,comp.graphics
1659,1,comp.graphics
1660,1,comp.graphics
1661,1,comp.graphics
1662,1,comp.graphics
1663,1,comp.graphics
1664,1,comp.graphics
1665,1,comp.graphics
1666,1,comp.graphics
1667,1,comp.graphics
1668,1,comp.graphics
1669,1,comp.graphics
1670,1,comp.graphics
1671,1,comp.graphics
1672,1,comp.graphics
1673,1,comp.graphics
1674,1,comp.graphics
1675,1,comp.graphics
1676,1,comp.graphics
1677,1,comp.graphics
1678,1,comp.graphics
1679,1,comp.graphics
1680,1,comp.graphics
1681,1,comp.graphics
1682,1,comp.graphics
1683,1,comp.graphics
1684,1,comp.graphics
1685,1,comp.graphics
1686,1,comp.graphics
1687,1,comp.graphics
1688,1,comp.graphics
1689,1,comp.graphics
1690,1,comp.graphics
1691,1,comp.graphics
1692,1,comp.graphics
1693,1,comp.graphics
1694,1,comp.graphics
1695,1,comp.graphics
1696,1,comp.graphics
1697,1,comp.graphics
1698,1,comp.graphics
1699,1,comp.graphics
1700,1,comp.graphics
1701,1,comp.graphics
1702,1,comp.graphics
1703,1,comp.graphics
1704,1,comp.graphics
1705,1,comp.graphics
1706,1,comp.graphics
1707,1,comp.graphics
1708,1,comp.graphics
1709,1,comp.graphics
1710,1,comp.graphics
1711,1,comp.graphics
1712,1,comp.graphics
1713,1,comp.graphics
1714,1,comp.graphics
1715,1,comp.graphics
1716,1,comp.graphics
1717,1,comp.graphics
1718,1,comp.graphics
1719,1,comp.graphics
1720,1,comp.graphics
1721,1,comp.graphics
1722,1,comp.graphics
1723,1,comp.graphics
1724,1,comp.graphics
1725,1,comp.graphics
1726,1,comp.graphics
1727,1,comp.graphics
1728,1,comp.graphics
1729,1,comp.graphics
1730,1,comp.graphics
1731,1,comp.graphics
1732,1,comp.graphics
1733,1,comp.graphics
1734,1,comp.graphics
1735,1,comp.graphics
1736,1,comp.graphics
1737,1,comp.graphics
1738,1,comp.graphics
1739,1,comp.graphics
1740,1,comp.graphics
1741,1,comp.graphics
1742,1,comp.graphics
1743,1,comp.graphics
1744,1,comp.graphics
1745,1,comp.graphics
1746,1,comp.graphics
1747,1,comp.graphics
1748,1,comp.graphics
1749,1,comp.graphics
1750,1,comp.graphics
1751,1,comp.graphics
1752,1,comp.graphics
1753,1,comp.graphics
1754,1,comp.graphics
1755,1,comp.graphics
1756,1,comp.graphics
1757,1,comp.graphics
1758,1,comp.graphics
1759,1,comp.graphics
1760,1,comp.graphics
1761,1,comp.graphics
1762,1,comp.graphics
1763,1,comp.graphics
1764,1,comp.graphics
1765,1,comp.graphics
1766,1,comp.graphics
1767,1,comp.graphics
1768,1,comp.graphics
1769,1,comp.graphics
1770,1,comp.graphics
1771,1,comp.graphics
1772,1,comp.graphics
1773,1,comp.graphics
1774,1,comp.graphics
1775,1,comp.graphics
1776,1,comp.graphics
1777,1,comp.graphics
1778,1,comp.graphics
1779,1,comp.graphics
1780,1,comp.graphics
1781,1,comp.graphics
1782,1,comp.graphics
1783,1,comp.graphics
1784,1,comp.graphics
1785,1,comp.graphics
1786,1,comp.graphics
1787,1,comp.graphics
1788,1,comp.graphics
1789,1,comp.graphics
1790,1,comp.graphics
1791,1,comp.graphics
1792,1,comp.graphics
1793,1,comp.graphics
1794,1,comp.graphics
1795,1,comp.graphics
1796,1,comp.graphics
1797,1,comp.graphics
1798,1,comp.graphics
1799,1,comp.graphics
1800,1,comp.graphics
1801,1,comp.graphics
1802,1,comp.graphics
1803,1,comp.graphics
1804,1,comp.graphics
1805,1,comp.graphics
1806,1,comp.graphics
1807,1,comp.graphics
1808,1,comp.graphics
1809,1,comp.graphics
1810,1,comp.graphics
1811,1,comp.graphics
1812,1,comp.graphics
1813,1,comp.graphics
1814,1,comp.graphics
1815,1,comp.graphics
1816,1,comp.graphics
1817,1,comp.graphics
1818,1,comp.graphics
1819,1,comp.graphics
1820,1,comp.graphics
1821,1,comp.graphics
1822,1,comp.graphics
1823,1,comp.graphics
1824,1,comp.graphics
1825,1,comp.graphics
1826,1,comp.graphics
1827,1,comp.graphics
1828,1,comp.graphics
1829,1,comp.graphics
1830,1,comp.graphics
1831,1,comp.graphics
1832,1,comp.graphics
1833,1,comp.graphics
1834,1,comp.graphics
1835,1,comp.graphics
1836,1,comp.graphics
1837,1,comp.graphics
1838,1,comp.graphics
1839,1,comp.graphics
1840,1,comp.graphics
1841,1,comp.graphics
1842,1,comp.graphics
1843,1,comp.graphics
1844,1,comp.graphics
1845,1,comp.graphics
1846,1,comp.graphics
1847,1,comp.graphics
1848,1,comp.graphics
1849,1,comp.graphics
1850,1,comp.graphics
1851,1,comp.graphics
1852,1,comp.graphics
1853,1,comp.graphics
1854,1,comp.graphics
1855,1,comp.graphics
1856,1,comp.graphics
1857,1,comp.graphics
1858,1,comp.graphics
1859,1,comp.graphics
1860,1,comp.graphics
1861,1,comp.graphics
1862,1,comp.graphics
1863,1,comp.graphics
1864,1,comp.graphics
1865,1,comp.graphics
1866,1,comp.graphics
1867,1,comp.graphics
1868,1,comp.graphics
1869,1,comp.graphics
1870,1,comp.graphics
1871,1,comp.graphics
1872,1,comp.graphics
1873,1,comp.graphics
1874,1,comp.graphics
1875,1,comp.graphics
1876,1,comp.graphics
1877,1,comp.graphics
1878,1,comp.graphics
1879,1,comp.graphics
1880,1,comp.graphics
1881,1,comp.graphics
1882,1,comp.graphics
1883,1,comp.graphics
1884,1,comp.graphics
1885,1,comp.graphics
1886,1,comp.graphics
1887,1,comp.graphics
1888,1,comp.graphics
1889,1,comp.graphics
1890,1,comp.graphics
1891,1,comp.graphics
1892,1,comp.graphics
1893,1,comp.graphics
1894,1,comp.graphics
1895,1,comp.graphics
1896,1,comp.graphics
1897,1,comp.graphics
1898,1,comp.graphics
1899,1,comp.graphics
1900,1,comp.graphics
1901,1,comp.graphics
1902,1,comp.graphics
1903,1,comp.graphics
1904,1,comp.graphics
1905,1,comp.graphics
1906,1,comp.graphics
1907,1,comp.graphics
1908,1,comp.graphics
1909,1,comp.graphics
1910,1,comp.graphics
1911,1,comp.graphics
1912,1,comp.graphics
1913,1,comp.graphics
1914,1,comp.graphics
1915,1,comp.graphics
1916,1,comp.graphics
1917,1,comp.graphics
1918,1,comp.graphics
1919,1,comp.graphics
1920,1,comp.graphics
1921,1,comp.graphics
1922,1,comp.graphics
1923,1,comp.graphics
1924,1,comp.graphics
1925,1,comp.graphics
1926,1,comp.graphics
1927,1,comp.graphics
1928,1,comp.graphics
1929,1,comp.graphics
1930,1,comp.graphics
1931,1,comp.graphics
1932,1,comp.graphics
1933,1,comp.graphics
1934,1,comp.graphics
1935,1,comp.graphics
1936,1,comp.graphics
1937,1,comp.graphics
1938,1,comp.graphics
1939,1,comp.graphics
1940,1,comp.graphics
1941,1,comp.graphics
1942,1,comp.graphics
1943,1,comp.graphics
1944,1,comp.graphics
1945,1,comp.graphics
1946,1,comp.graphics
1947,1,comp.graphics
1948,1,comp.graphics
1949,1,comp.graphics
1950,1,comp.graphics
1951,1,comp.graphics
1952,1,comp.graphics
1953,1,comp.graphics
1954,1,comp.graphics
1955,1,comp.graphics
1956,1,comp.graphics
1957,1,comp.graphics
1958,1,comp.graphics
1959,1,comp.graphics
1960,1,comp.graphics
1961,1,comp.graphics
1962,1,comp.graphics
1963,1,comp.graphics
1964,1,comp.graphics
1965,1,comp.graphics
1966,1,comp.graphics
1967,1,comp.graphics
1968,1,comp.graphics
1969,1,comp.graphics
1970,1,comp.graphics
1971,1,comp.graphics
1972,1,comp.graphics
1973,1,comp.graphics
1974,1,comp.graphics
1975,1,comp.graphics
1976,1,comp.graphics
1977,1,comp.graphics
1978,1,comp.graphics
1979,1,comp.graphics
1980,1,comp.graphics
1981,1,comp.graphics
1982,1,comp.graphics
1983,1,comp.graphics
1984,1,comp.graphics
1985,1,comp.graphics
1986,1,comp.graphics
1987,1,comp.graphics
1988,1,comp.graphics
1989,1,comp.graphics
1990,1,comp.graphics
1991,1,comp.graphics
1992,1,comp.graphics
1993,1,comp.graphics
1994,1,comp.graphics
1995,1,comp.graphics
1996,1,comp.graphics
1997,1,comp.graphics
1998,1,comp.graphics
1999,1,comp.graphics
2000,2,comp.os.ms-windows.misc
2001,2,comp.os.ms-windows.misc
2002,2,comp.os.ms-windows.misc
2003,2,comp.os.ms-windows.misc
2004,2,comp.os.ms-windows.misc
2005,2,comp.os.ms-windows.misc
2006,2,comp.os.ms-windows.misc
2007,2,comp.os.ms-windows.misc
2008,2,comp.os.ms-windows.misc
2009,2,comp.os.ms-windows.misc
2010,2,comp.os.ms-windows.misc
2011,2,comp.os.ms-windows.misc
2012,2,comp.os.ms-windows.misc
2013,2,comp.os.ms-windows.misc
2014,2,comp.os.ms-windows.misc
2015,2,comp.os.ms-windows.misc
2016,2,comp.os.ms-windows.misc
2017,2,comp.os.ms-windows.misc
2018,2,comp.os.ms-windows.misc
2019,2,comp.os.ms-windows.misc
2020,2,comp.os.ms-windows.misc
2021,2,comp.os.ms-windows.misc
2022,2,comp.os.ms-windows.misc
2023,2,comp.os.ms-windows.misc
2024,2,comp.os.ms-windows.misc
2025,2,comp.os.ms-windows.misc
2026,2,comp.os.ms-windows.misc
2027,2,comp.os.ms-windows.misc
2028,2,comp.os.ms-windows.misc
2029,2,comp.os.ms-windows.misc
2030,2,comp.os.ms-windows.misc
2031,2,comp.os.ms-windows.misc
2032,2,comp.os.ms-windows.misc
2033,2,comp.os.ms-windows.misc
2034,2,comp.os.ms-windows.misc
2035,2,comp.os.ms-windows.misc
2036,2,comp.os.ms-windows.misc
2037,2,comp.os.ms-windows.misc
2038,2,comp.os.ms-windows.misc
2039,2,comp.os.ms-windows.misc
2040,2,comp.os.ms-windows.misc
2041,2,comp.os.ms-windows.misc
2042,2,comp.os.ms-windows.misc
2043,2,comp.os.ms-windows.misc
2044,2,comp.os.ms-windows.misc
2045,2,comp.os.ms-windows.misc
2046,2,comp.os.ms-windows.misc
2047,2,comp.os.ms-windows.misc
2048,2,comp.os.ms-windows.misc
2049,2,comp.os.ms-windows.misc
2050,2,comp.os.ms-windows.misc
2051,2,comp.os.ms-windows.misc
2052,2,comp.os.ms-windows.misc
2053,2,comp.os.ms-windows.misc
2054,2,comp.os.ms-windows.misc
2055,2,comp.os.ms-windows.misc
2056,2,comp.os.ms-windows.misc
2057,2,comp.os.ms-windows.misc
2058,2,comp.os.ms-windows.misc
2059,2,comp.os.ms-windows.misc
2060,2,comp.os.ms-windows.misc
2061,2,comp.os.ms-windows.misc
2062,2,comp.os.ms-windows.misc
2063,2,comp.os.ms-windows.misc
2064,2,comp.os.ms-windows.misc
2065,2,comp.os.ms-windows.misc
2066,2,comp.os.ms-windows.misc
2067,2,comp.os.ms-windows.misc
2068,2,comp.os.ms-windows.misc
2069,2,comp.os.ms-windows.misc
2070,2,comp.os.ms-windows.misc
2071,2,comp.os.ms-windows.misc
2072,2,comp.os.ms-windows.misc
2073,2,comp.os.ms-windows.misc
2074,2,comp.os.ms-windows.misc
2075,2,comp.os.ms-windows.misc
2076,2,comp.os.ms-windows.misc
2077,2,comp.os.ms-windows.misc
2078,2,comp.os.ms-windows.misc
2079,2,comp.os.ms-windows.misc
2080,2,comp.os.ms-windows.misc
2081,2,comp.os.ms-windows.misc
2082,2,comp.os.ms-windows.misc
2083,2,comp.os.ms-windows.misc
2084,2,comp.os.ms-windows.misc
2085,2,comp.os.ms-windows.misc
2086,2,comp.os.ms-windows.misc
2087,2,comp.os.ms-windows.misc
2088,2,comp.os.ms-windows.misc
2089,2,comp.os.ms-windows.misc
2090,2,comp.os.ms-windows.misc
2091,2,comp.os.ms-windows.misc
2092,2,comp.os.ms-windows.misc
2093,2,comp.os.ms-windows.misc
2094,2,comp.os.ms-windows.misc
2095,2,comp.os.ms-windows.misc
2096,2,comp.os.ms-windows.misc
2097,2,comp.os.ms-windows.misc
2098,2,comp.os.ms-windows.misc
2099,2,comp.os.ms-windows.misc
2100,2,comp.os.ms-windows.misc
2101,2,comp.os.ms-windows.misc
2102,2,comp.os.ms-windows.misc
2103,2,comp.os.ms-windows.misc
2104,2,comp.os.ms-windows.misc
2105,2,comp.os.ms-windows.misc
2106,2,comp.os.ms-windows.misc
2107,2,comp.os.ms-windows.misc
2108,2,comp.os.ms-windows.misc
2109,2,comp.os.ms-windows.misc
2110,2,comp.os.ms-windows.misc
2111,2,comp.os.ms-windows.misc
2112,2,comp.os.ms-windows.misc
2113,2,comp.os.ms-windows.misc
2114,2,comp.os.ms-windows.misc
2115,2,comp.os.ms-windows.misc
2116,2,comp.os.ms-windows.misc
2117,2,comp.os.ms-windows.misc
2118,2,comp.os.ms-windows.misc
2119,2,comp.os.ms-windows.misc
2120,2,comp.os.ms-windows.misc
2121,2,comp.os.ms-windows.misc
2122,2,comp.os.ms-windows.misc
2123,2,comp.os.ms-windows.misc
2124,2,comp.os.ms-windows.misc
2125,2,comp.os.ms-windows.misc
2126,2,comp.os.ms-windows.misc
2127,2,comp.os.ms-windows.misc
2128,2,comp.os.ms-windows.misc
2129,2,comp.os.ms-windows.misc
2130,2,comp.os.ms-windows.misc
2131,2,comp.os.ms-windows.misc
2132,2,comp.os.ms-windows.misc
2133,2,comp.os.ms-windows.misc
2134,2,comp.os.ms-windows.misc
2135,2,comp.os.ms-windows.misc
2136,2,comp.os.ms-windows.misc
2137,2,comp.os.ms-windows.misc
2138,2,comp.os.ms-windows.misc
2139,2,comp.os.ms-windows.misc
2140,2,comp.os.ms-windows.misc
2141,2,comp.os.ms-windows.misc
2142,2,comp.os.ms-windows.misc
2143,2,comp.os.ms-windows.misc
2144,2,comp.os.ms-windows.misc
2145,2,comp.os.ms-windows.misc
2146,2,comp.os.ms-windows.misc
2147,2,comp.os.ms-windows.misc
2148,2,comp.os.ms-windows.misc
2149,2,comp.os.ms-windows.misc
2150,2,comp.os.ms-windows.misc
2151,2,comp.os.ms-windows.misc
2152,2,comp.os.ms-windows.misc
2153,2,comp.os.ms-windows.misc
2154,2,comp.os.ms-windows.misc
2155,2,comp.os.ms-windows.misc
2156,2,comp.os.ms-windows.misc
2157,2,comp.os.ms-windows.misc
2158,2,comp.os.ms-windows.misc
2159,2,comp.os.ms-windows.misc
2160,2,comp.os.ms-windows.misc
2161,2,comp.os.ms-windows.misc
2162,2,comp.os.ms-windows.misc
2163,2,comp.os.ms-windows.misc
2164,2,comp.os.ms-windows.misc
2165,2,comp.os.ms-windows.misc
2166,2,comp.os.ms-windows.misc
2167,2,comp.os.ms-windows.misc
2168,2,comp.os.ms-windows.misc
2169,2,comp.os.ms-windows.misc
2170,2,comp.os.ms-windows.misc
2171,2,comp.os.ms-windows.misc
2172,2,comp.os.ms-windows.misc
2173,2,comp.os.ms-windows.misc
2174,2,comp.os.ms-windows.misc
2175,2,comp.os.ms-windows.misc
2176,2,comp.os.ms-windows.misc
2177,2,comp.os.ms-windows.misc
2178,2,comp.os.ms-windows.misc
2179,2,comp.os.ms-windows.misc
2180,2,comp.os.ms-windows.misc
2181,2,comp.os.ms-windows.misc
2182,2,comp.os.ms-windows.misc
2183,2,comp.os.ms-windows.misc
2184,2,comp.os.ms-windows.misc
2185,2,comp.os.ms-windows.misc
2186,2,comp.os.ms-windows.misc
2187,2,comp.os.ms-windows.misc
2188,2,comp.os.ms-windows.misc
2189,2,comp.os.ms-windows.misc
2190,2,comp.os.ms-windows.misc
2191,2,comp.os.ms-windows.misc
2192,2,comp.os.ms-windows.misc
2193,2,comp.os.ms-windows.misc
2194,2,comp.os.ms-windows.misc
2195,2,comp.os.ms-windows.misc
